,mol1,mol2,dmc_type,dmc_Jas,tau,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au]
798,Benzene,MeOH,DMCdla5,Jopt,0.01,-38731.6815499597,0.0473091842376767,kcal/mol,1005.0,63981.273085427136,0.5506647268071297,0.939035230230194,0.009948695320601901,0.3442376615588723,linuxpc-intel-slurm-parallel.peta4,160.0,1.1380445870000002,64000.0,55,0.01
799,Benzene,MeOH,DMCdla5,Jopt,0.13,-38737.064013606,0.0434475085873863,kcal/mol,1313.0,63885.82041304999,1.6484322484714615,0.9228646282856553,0.11382792274829409,0.4312165563543913,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.85534214,64000.0,55,0.13
800,Benzene,MeOH,DMCdla5,Jopt,0.25,-38748.2634151836,0.0547717696207874,kcal/mol,1275.0,63761.23833992095,2.1942386207924733,0.9225815122221508,0.19006943187159547,0.5831756757251478,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8614944,64000.0,55,0.25
801,Benzene,MeOH,DMCdla5,Jopt,0.003,-38732.0563337083,0.0474319388189,kcal/mol,1021.5,63994.99542065333,0.3033495849940824,0.9410242126770972,0.0029970561060338684,0.3540557825168887,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8531111119402986,64000.0,55,0.003
802,Benzene,MeOH,DMCdla5,Jopt,0.2,-38743.4046095032,0.0499638851338089,kcal/mol,1100.0,63828.854678899086,2.1933559054099727,0.9002729457692217,0.16127182389354774,0.5424803121168622,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8483862999999999,64000.0,55,0.2
803,Benzene,MeOH,DMCdla5,Jopt,0.3,-38753.2583964206,0.0458046241168935,kcal/mol,1650.0,63711.86077570436,2.34009912046834,0.9122564533616766,0.21511407318155568,0.6704689598899094,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.85011932,64000.0,55,0.3
804,Benzene,MeOH,DMCdla5,Jopt,0.04,-38731.5988027661,0.0481691040758995,kcal/mol,1220.0,63972.1107768595,0.9438416813439802,0.9106389733626571,0.0387396392764524,0.37739472863728163,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.47608808333333336,64000.0,55,0.04
805,Benzene,MeOH,DMCdla5,Jopt,0.03,-38731.4833933833,0.0392908778579149,kcal/mol,1215.0,63973.18523129015,0.8304128976909321,0.9135971197128,0.029342644306173633,0.3381977125029529,linuxpc-intel-slurm-parallel.peta4,160.0,1.1366622775,64000.0,55,0.03
806,Benzene,MeOH,DMCdla5,Jopt,0.02,-38731.489391211,0.0490600719265625,kcal/mol,1010.0,63982.70184,0.7549152773350176,0.9472247156408642,0.019740928773974053,0.37287943712120003,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.47530180599999994,64000.0,55,0.02
807,Benzene,MeOH,DMCdla5,Jopt,0.05,-38731.8819429063,0.040916289818163,kcal/mol,1275.0,63961.94434782609,1.0933545925926382,0.9136154558147435,0.047925524461412905,0.37663317677480124,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.867041628,64000.0,55,0.05
808,Benzene,MeOH,DMCdla5,Jopt,0.16,-38739.6579312432,0.0498597065062783,kcal/mol,1136.0,63852.13400596845,1.94769702338748,0.8965167666008028,0.13524783795689274,0.45230002508395994,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.086151571428571,64000.0,55,0.16
809,Benzene,MeOH,DMCdla5,Jopt,0.10,-38734.6843557086,0.0481898350804967,kcal/mol,1050.0,63927.54211538462,1.594570487738008,0.9289238142073459,0.09066282279323963,0.42740505225911235,linuxpc-intel-slurm-parallel.peta4,160.0,1.1476560800000002,64000.0,55,0.1
810,Benzene,MeNH2,DMCdla5,Jopt,0.08,-35298.3483410748,0.0484619776215289,kcal/mol,1208.0,63974.24834724541,1.326427708439416,0.7630881372997439,0.0747424457320113,0.42174628400525194,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8855444666666666,64000.0,56,0.08
811,Benzene,MeNH2,DMCdla5,Jopt,0.06,-35297.9636926762,0.0399547141973352,kcal/mol,1230.0,63991.050804111546,1.1289740109661024,0.7510352952784817,0.05720771825415658,0.41469657536738724,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.958650325,64000.0,56,0.06
812,Benzene,MeNH2,DMCdla5,Jopt,0.01,-35298.4124095939,0.0457548152535474,kcal/mol,1135.0,63996.34001777778,0.5001884981849788,0.8161879981220315,0.009955471323137552,0.40152482830267505,linuxpc-intel-slurm-parallel.peta4,640.0,0.3806404479999999,64000.0,56,0.01
813,Benzene,MeNH2,DMCdla5,Jopt,0.13,-35300.4093675116,0.0399836599557814,kcal/mol,1313.0,63941.20003990821,1.5929289056948859,0.7381649145761555,0.1151406427480824,0.4435555434012615,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8670101999999995,64000.0,56,0.13
814,Benzene,MeNH2,DMCdla5,Jopt,0.25,-35307.3008434684,0.0486607610855272,kcal/mol,1275.0,63854.208102766795,2.257599865707346,0.7641932377334822,0.19381968774386577,0.5927286125066279,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8800466399999999,64000.0,56,0.25
815,Benzene,MeNH2,DMCdla5,Jopt,0.003,-35298.8013659542,0.0448830512231416,kcal/mol,1201.5,64008.88610304004,0.2675315443625762,0.7975438461140371,0.0029974766102250777,0.41473706473876054,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8991794745454541,64000.0,56,0.003
816,Benzene,MeNH2,DMCdla5,Jopt,0.2,-35304.3189959839,0.0443601244078588,kcal/mol,1100.0,63902.0280733945,2.1029638132268818,0.7672607820455601,0.16395352893472623,0.5589017290318927,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.88461864,64000.0,56,0.2
817,Benzene,MeNH2,DMCdla5,Jopt,0.3,-35310.4242349039,0.0445929982255639,kcal/mol,1650.0,63818.81156238566,2.1746375184640216,0.7576768180041158,0.2199596292926094,0.6921725574795418,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.88456736,64000.0,56,0.3
818,Benzene,MeNH2,DMCdla5,Jopt,0.04,-35297.8668796134,0.0390103457516843,kcal/mol,1220.0,63988.96694214876,0.9420759571883979,0.7760703902399055,0.038876738013633595,0.399743782966536,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.4939230300000001,64000.0,56,0.04
819,Benzene,MeNH2,DMCdla5,Jopt,0.03,-35297.8109311296,0.0419357943291092,kcal/mol,1215.0,63984.46056366081,0.8047012893199554,0.7969268082007821,0.029417987121698668,0.41020663345092007,linuxpc-intel-slurm-parallel.peta4,160.0,1.1872881000000002,64000.0,56,0.03
820,Benzene,MeNH2,DMCdla5,Jopt,0.02,-35298.0803859361,0.0478524848390303,kcal/mol,1010.0,64003.61678,0.7445200573866017,0.7958306533581136,0.01977258823693137,0.4120465265065786,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.4932615699999999,64000.0,56,0.02
821,Benzene,MeNH2,DMCdla5,Jopt,0.05,-35297.8292307847,0.0412398822349343,kcal/mol,1275.0,63975.38490118577,1.0311488544301288,0.78989376810148,0.04814131889804626,0.4120654772685347,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.886681184,64000.0,56,0.05
822,Benzene,MeNH2,DMCdla5,Jopt,0.16,-35302.0156438452,0.0460233067992353,kcal/mol,1136.0,63939.7641040216,1.9039193919903978,0.7628221033650338,0.13711781272577095,0.5292815745250028,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8828588999999999,64000.0,56,0.16
823,Benzene,MeNH2,DMCdla5,Jopt,0.10,-35299.1757620126,0.0477011920816885,kcal/mol,1050.0,63967.044038461536,1.4772448356642147,0.7864060678317597,0.091484327533785,0.42334883649239263,linuxpc-intel-slurm-parallel.peta4,160.0,1.18616622,64000.0,56,0.1
824,Benzene,Peptide,DMCdla5,Jopt,0.08,-53235.3866218287,0.0513139123456235,kcal/mol,1208.0,63944.127679465775,1.5077129568300534,1.2898400866811999,0.07412552740242122,0.40350591996604407,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4070331666666664,64000.0,57,0.08
825,Benzene,Peptide,DMCdla5,Jopt,0.06,-53233.881386038,0.0548761635832044,kcal/mol,1230.0,63968.17754389416,1.3747521295022385,1.280368113828777,0.05685673228611158,0.39923083300093143,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.5269812900000002,64000.0,57,0.06
826,Benzene,Peptide,DMCdla5,Jopt,0.01,-53233.242263507,0.0523346380721515,kcal/mol,1005.0,63996.03649246231,0.6098971009698874,1.3119982598287836,0.00994804670725897,0.3677617354773986,linuxpc-intel-slurm-parallel.peta4,160.0,1.9565631476190473,64000.0,57,0.01
827,Benzene,Peptide,DMCdla5,Jopt,0.13,-53240.4769512425,0.0513755580381485,kcal/mol,1313.0,63887.80624563504,1.8547406792135217,1.236302020317113,0.11362135083085848,0.4449797322752299,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4196887100000002,64000.0,57,0.13
828,Benzene,Peptide,DMCdla5,Jopt,0.25,-53255.1626796768,0.0580781533547626,kcal/mol,1275.0,63728.83537549407,2.380168447479665,1.2672856928418266,0.1893425226134823,0.5548958858923976,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.40610952,64000.0,57,0.25
829,Benzene,Peptide,DMCdla5,Jopt,0.003,-53233.6241933349,0.0532566091187464,kcal/mol,1201.5,64003.64005227033,0.31088567241888365,1.341864739675203,0.0029970209919702503,0.36585368096023496,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.404015979591837,64000.0,57,0.003
830,Benzene,Peptide,DMCdla5,Jopt,0.2,-53248.8086523483,0.0609086825604507,kcal/mol,1100.0,63810.37137614679,2.488939039761908,1.2210979438733054,0.160792163413873,0.4823828659434266,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4068628399999998,64000.0,57,0.2
831,Benzene,Peptide,DMCdla5,Jopt,0.3,-53261.7778503885,0.0583802222598294,kcal/mol,1650.0,63683.1372118551,2.529096135262682,1.318986810555189,0.21411510367711206,0.6393441669982469,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.40481884,64000.0,57,0.3
832,Benzene,Peptide,DMCdla5,Jopt,0.04,-53232.9026266922,0.0525377067008459,kcal/mol,1220.0,63967.34489256198,1.096006326550617,1.2996550175946384,0.038723042503095745,0.3848879138368858,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.7863821833333335,64000.0,57,0.04
833,Benzene,Peptide,DMCdla5,Jopt,0.03,-53232.8782353171,0.0529659246533596,kcal/mol,1215.0,63979.27373898322,0.9344466012657123,1.290878205750408,0.029333998472032368,0.38483961785409015,linuxpc-intel-slurm-parallel.peta4,160.0,1.9596755174999998,64000.0,57,0.03
834,Benzene,Peptide,DMCdla5,Jopt,0.02,-53232.8003671862,0.0556083762131186,kcal/mol,1010.0,63972.19948,0.8784819481157571,1.3140491272152297,0.01973758063631332,0.3864964081149939,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.780614078,64000.0,57,0.02
835,Benzene,Peptide,DMCdla5,Jopt,0.05,-53233.3893488101,0.045891062493169,kcal/mol,1275.0,63953.61683794466,1.1503021864538754,1.2974674286764027,0.04789816122544277,0.37778312232361344,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4107601079999996,64000.0,57,0.05
836,Benzene,Peptide,DMCdla5,Jopt,0.16,-53243.8939895343,0.0572308567217333,kcal/mol,1136.0,63854.743498649994,2.074239108301599,1.2389363403187543,0.13493513966935688,0.4500924573561405,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4090389,64000.0,57,0.16
837,Benzene,Peptide,DMCdla5,Jopt,0.10,-53237.2060691492,0.0561483571264933,kcal/mol,1050.0,63932.55432692308,1.794353307673341,1.2412396568295925,0.09054159229335676,0.4014773402199661,linuxpc-intel-slurm-parallel.peta4,160.0,1.9669736899999999,64000.0,57,0.1
838,Pyridine,Pyridine,DMCdla5,Jopt,0.08,-51815.5551881131,0.0580519789589709,kcal/mol,1208.0,63949.72794657763,1.5121888452672532,1.1850610905644483,0.07439707016163115,0.4618049791413194,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4032832933333335,64000.0,58,0.08
839,Pyridine,Pyridine,DMCdla5,Jopt,0.06,-51814.674126327,0.051461416156271,kcal/mol,1230.0,63961.85821079034,1.2647569345057577,1.1766891926120688,0.05701532594198695,0.4127779111271291,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.54254171,64000.0,58,0.06
840,Pyridine,Pyridine,DMCdla5,Jopt,0.01,-51814.9018700772,0.0529805607453866,kcal/mol,1005.0,63983.63128643216,0.5990044400144284,1.2235283991852466,0.009951705791736997,0.39080396384946786,linuxpc-intel-slurm-parallel.peta4,160.0,1.9626209682926823,64000.0,58,0.01
841,Pyridine,Pyridine,DMCdla5,Jopt,0.13,-51818.964366831,0.0499068656080836,kcal/mol,1313.0,63908.84316073032,1.8112489921138017,1.159083656140756,0.11425138297582788,0.4519131421773762,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4028445299999999,64000.0,58,0.13
842,Pyridine,Pyridine,DMCdla5,Jopt,0.25,-51829.4358105864,0.0532634804863653,kcal/mol,1275.0,63791.31561264822,2.3746312355316173,1.1890617537284274,0.19099415922051136,0.5483604588350763,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.41372624,64000.0,58,0.25
843,Pyridine,Pyridine,DMCdla5,Jopt,0.003,-51815.2042598991,0.0575982015135907,kcal/mol,1021.5,63990.35168729943,0.3436545804919899,1.2289453200853175,0.002997246938658881,0.38083629394130086,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4042359624999998,64000.0,58,0.003
844,Pyridine,Pyridine,DMCdla5,Jopt,0.2,-51824.9117589423,0.0540600651328881,kcal/mol,1100.0,63864.25027522936,2.3792691514560285,1.1540012648319593,0.16201129688042692,0.5540694559701099,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.39809982,64000.0,58,0.2
845,Pyridine,Pyridine,DMCdla5,Jopt,0.3,-51834.0169169619,0.0518056497904708,kcal/mol,1650.0,63748.48993779729,2.4983534541302674,1.1966406470220998,0.21617769075233212,0.6306463525631025,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3991413000000001,64000.0,58,0.3
846,Pyridine,Pyridine,DMCdla5,Jopt,0.04,-51814.2474643173,0.0511878919292809,kcal/mol,1220.0,63981.537553719005,1.0676475140228898,1.2204350942940243,0.03879462741611305,0.39954225453087816,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.7806133133333332,64000.0,58,0.04
847,Pyridine,Pyridine,DMCdla5,Jopt,0.03,-51814.1828021921,0.0489371618334543,kcal/mol,1215.0,63978.01780112533,0.8941864698711998,1.1924660045165614,0.029373824552045413,0.3582316013001528,linuxpc-intel-slurm-parallel.peta4,160.0,1.9432790275,64000.0,58,0.03
848,Pyridine,Pyridine,DMCdla5,Jopt,0.02,-51814.5945541106,0.0633233678963284,kcal/mol,1010.0,63981.23882,0.864790678579799,1.2291272238270416,0.019754506856723086,0.48185615793467784,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.771774582,64000.0,58,0.02
849,Pyridine,Pyridine,DMCdla5,Jopt,0.05,-51814.4286113425,0.0471499058305122,kcal/mol,1275.0,63967.526758893284,1.1639938090776585,1.1512178543549356,0.04800952852056549,0.35683446978128586,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3944585800000004,64000.0,58,0.05
850,Pyridine,Pyridine,DMCdla5,Jopt,0.16,-51821.420902788,0.0514131850092442,kcal/mol,1136.0,63891.70285633082,2.10624512280936,1.1793426642352387,0.13581300026045637,0.4777327859702598,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3964191857142858,64000.0,58,0.16
851,Pyridine,Pyridine,DMCdla5,Jopt,0.10,-51816.7804436079,0.0465249499701156,kcal/mol,1050.0,63947.76086538462,1.705650900034858,1.1382509506494818,0.09094611309325817,0.3989562959245081,linuxpc-intel-slurm-parallel.peta4,160.0,1.9539237800000002,64000.0,58,0.1
852,Ethyne,Water,DMCdla5,Jopt,0.08,-18627.3100191758,0.0286716171897942,kcal/mol,1208.0,63926.75692821369,1.0746242087101547,0.4425792058386658,0.07327406896100308,0.3301988141556982,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.21034063333333336,64000.0,59,0.08
853,Ethyne,Water,DMCdla5,Jopt,0.06,-18626.4246981774,0.0260374035654321,kcal/mol,1230.0,63965.45994196626,0.886605569616991,0.43840156151865733,0.056361330804901695,0.3395577183344776,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.21808215499999997,64000.0,59,0.06
854,Ethyne,Water,DMCdla5,Jopt,0.01,-18625.3937903438,0.0256492685599183,kcal/mol,1005.0,63981.97753768844,0.4129563717980821,0.4315096358956682,0.009936628613417646,0.23147114886338993,linuxpc-intel-slurm-parallel.peta4,160.0,0.27507238,64000.0,59,0.01
855,Ethyne,Water,DMCdla5,Jopt,0.13,-18630.0622491115,0.0276146128193006,kcal/mol,1313.0,63878.90461937543,1.247964166999211,0.4170955499869584,0.11162043317521221,0.39017160023346886,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.2101009,64000.0,59,0.13
856,Ethyne,Water,DMCdla5,Jopt,0.25,-18637.559329527,0.0326250683135969,kcal/mol,1275.0,63718.77569169961,1.8206016960431513,0.421115543899455,0.1840090789978893,0.5960397135052219,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.20891595999999998,64000.0,59,0.25
857,Ethyne,Water,DMCdla5,Jopt,0.003,-18625.4953406498,0.0290561491236252,kcal/mol,1021.5,63980.75580574554,0.22158702290933516,0.43911716419084573,0.0029963007624937673,0.2539497839800212,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.20887306058823524,64000.0,59,0.003
858,Ethyne,Water,DMCdla5,Jopt,0.2,-18634.3269714046,0.0338292012339148,kcal/mol,1100.0,63789.18495412844,1.7859972686498777,0.4136150273763318,0.15686852324784747,0.518170783816834,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.20820478000000003,64000.0,59,0.2
859,Ethyne,Water,DMCdla5,Jopt,0.3,-18640.672678164,0.0339637697635774,kcal/mol,1650.0,63687.51079399927,1.9626562484855263,0.4081052442464028,0.2074407100901778,0.6714185714502677,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.20897021999999998,64000.0,59,0.3
860,Ethyne,Water,DMCdla5,Jopt,0.04,-18625.7428553806,0.0277640475002361,kcal/mol,1220.0,63976.526809917355,0.7570494952527596,0.4321552752949458,0.03850013223834241,0.2777609095848483,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.11744194,64000.0,59,0.04
861,Ethyne,Water,DMCdla5,Jopt,0.03,-18625.4851181937,0.0260409667520108,kcal/mol,1215.0,63978.69753024946,0.6487878558857002,0.42331385450316983,0.02921020532161649,0.26934301493034274,linuxpc-intel-slurm-parallel.peta4,160.0,0.277772105,64000.0,59,0.03
862,Ethyne,Water,DMCdla5,Jopt,0.02,-18625.3607151286,0.029269406288357,kcal/mol,1010.0,63977.81822,0.574009191957484,0.43869978044741004,0.019685019340773772,0.29325706538685076,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.11537763200000001,64000.0,59,0.02
863,Ethyne,Water,DMCdla5,Jopt,0.05,-18626.016922459,0.0242383989941604,kcal/mol,1275.0,63966.60822134387,0.7796730206127737,0.42654805494071185,0.047550448738286726,0.2992181304048427,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.21009582000000002,64000.0,59,0.05
864,Ethyne,Water,DMCdla5,Jopt,0.16,-18631.8306989145,0.0314497123420459,kcal/mol,1136.0,63840.7653829757,1.5319945034780997,0.41168297749645677,0.13213503736224746,0.37198703672390054,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.20999198571428573,64000.0,59,0.16
865,Ethyne,Water,DMCdla5,Jopt,0.10,-18628.3136487226,0.0353543889766497,kcal/mol,1050.0,63917.998557692306,1.2196837316566687,0.4106136838781215,0.08926735572603312,0.34606299357545506,linuxpc-intel-slurm-parallel.peta4,160.0,0.28176158999999995,64000.0,59,0.1
866,Ethyne,AcOH,DMCdla5,Jopt,0.08,-36557.4751228849,0.0395271259233514,kcal/mol,1208.0,63919.614824707845,1.2936553719933102,0.9023899459344059,0.07290185849671676,0.3388290609641492,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.5555232266666666,64000.0,60,0.08
867,Ethyne,AcOH,DMCdla5,Jopt,0.06,-36555.8763679085,0.0399233920201802,kcal/mol,1230.0,63926.35110411646,1.1236256295049847,0.9139828306354262,0.05615493301375399,0.29680542613267386,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.5802109900000001,64000.0,60,0.06
868,Ethyne,AcOH,DMCdla5,Jopt,0.01,-36554.1906803613,0.0448554476623035,kcal/mol,1005.0,63995.339899497485,0.5498224251209072,0.9501396562951884,0.009932682817181767,0.30685827717621106,linuxpc-intel-slurm-parallel.peta4,160.0,0.727650503,64000.0,60,0.01
869,Ethyne,AcOH,DMCdla5,Jopt,0.13,-36562.5522253359,0.0422918348132845,kcal/mol,1313.0,63829.515913399184,1.6109480900298094,0.9157822398825669,0.11066033361443764,0.3865185043774464,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.5592526800000001,64000.0,60,0.13
870,Ethyne,AcOH,DMCdla5,Jopt,0.25,-36576.4316907235,0.0489837671893134,kcal/mol,1275.0,63615.10533596838,2.238168114067674,0.9170271847575143,0.18092538850286213,0.554105519563118,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.54983104,64000.0,60,0.25
871,Ethyne,AcOH,DMCdla5,Jopt,0.003,-36554.4428197177,0.0405880375579422,kcal/mol,1201.5,63997.555943862266,0.28151136528923143,0.9479129148647707,0.0029960671170301476,0.28691788679858965,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.5548603741258744,64000.0,60,0.003
872,Ethyne,AcOH,DMCdla5,Jopt,0.2,-36570.4762588071,0.0532536122161858,kcal/mol,1100.0,63721.311743119266,2.3008223241526182,0.9156580581004979,0.15476329544878423,0.49959396875967743,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.55106496,64000.0,60,0.2
873,Ethyne,AcOH,DMCdla5,Jopt,0.3,-36582.4688847397,0.0547525509303536,kcal/mol,1650.0,63563.4462129528,2.554954872308657,0.9365928661610908,0.20329175115082243,0.6956115575959405,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.55040782,64000.0,60,0.3
874,Ethyne,AcOH,DMCdla5,Jopt,0.04,-36554.7051572967,0.0378538755632456,kcal/mol,1220.0,63960.97051239669,0.9420968325413727,0.9444460428221135,0.03841220462844326,0.3167879251480341,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.30611581666666665,64000.0,60,0.04
875,Ethyne,AcOH,DMCdla5,Jopt,0.03,-36554.2624067147,0.0449409822025109,kcal/mol,1215.0,63983.913832594735,0.844874702921522,0.9638765016501639,0.029163041794806308,0.3390071996953869,linuxpc-intel-slurm-parallel.peta4,160.0,0.7320124775,64000.0,60,0.03
876,Ethyne,AcOH,DMCdla5,Jopt,0.02,-36554.0265757433,0.0515540814612772,kcal/mol,1010.0,63988.73164,0.7701465640855711,0.9574089705570173,0.019665800832022705,0.3003473153236239,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.30620192,64000.0,60,0.02
